"sku","status"
"33011407199","ACTUAL"
"33011459099","ACTUAL"
"33011412599","ACTUAL"
"33011403799","ACTUAL"
"33011205099","ACTUAL"
"33011255099","ACTUAL"
"33011200399","ACTUAL"
"33011200299","ACTUAL"
"33011208599","ACTUAL"
"33011207199","ACTUAL"
"33011259099","ACTUAL"
"33011212599","ACTUAL"
"33010654099","ACTUAL"
"330106zc299","ACTUAL"
"33010605099","ACTUAL"
"33010645599","ACTUAL"
"33010655099","ACTUAL"
"33010600399","ACTUAL"
"33010600299","ACTUAL"
"33010608599","ACTUAL"
"33010607199","ACTUAL"
"33010659099","ACTUAL"
"33010612599","ACTUAL"
"33010603799","ACTUAL"
"33010055099","ACTUAL"
"33010000399","ACTUAL"
"33010000299","ACTUAL"
"33010008599","ACTUAL"
"33010037099","ACTUAL"
"33010623599","ACTUAL"
"33708012599","ACTUAL"
"337090zc299","ACTUAL"
"33709012599","ACTUAL"
"33709003799","ACTUAL"
"330112o0299","ACTUAL"
"330106o0299","ACTUAL"
"330114o0299","ACTUAL"
"33800045599","ACTUAL"
"33800007199","ACTUAL"
"330114zc299","ACTUAL"
"330100zc299","ACTUAL"
"33010067099","ACTUAL"
"33010059099","ACTUAL"
"33010012599","ACTUAL"
"33010003799","ACTUAL"
"33013667099","ACTUAL"
"33013605099","ACTUAL"
"33013600399","ACTUAL"
"33013600299","ACTUAL"
"33013600199","ACTUAL"
"330210zg599","ACTUAL"
"330210zg699","ACTUAL"
"332070t0999","ACTUAL"
"332070z1799","ACTUAL"
"330210zg899","ACTUAL"
"33021063499","ACTUAL"
"330210zg499","ACTUAL"
"330210z7699","ACTUAL"
"33021005099","ACTUAL"
"33021000399","ACTUAL"
"33021000299","ACTUAL"
"330210z6999","ACTUAL"
"33021000199","ACTUAL"
"33013855099","ACTUAL"
"332070t2299","ACTUAL"
"330210zg799","ACTUAL"
"33016655099","ACTUAL"
"33016600399","ACTUAL"
"33016600299","ACTUAL"
"33016655599","ACTUAL"
"33016600199","ACTUAL"
"33020067099","ACTUAL"
"33020005099","ACTUAL"
"33020000399","ACTUAL"
"33020000299","ACTUAL"
"33020000199","ACTUAL"
"33015605099","ACTUAL"
"33015600399","ACTUAL"
"33015600299","ACTUAL"
"33015603999","ACTUAL"
"330156p6299","ACTUAL"
"33015600199","ACTUAL"
"33801055099","ACTUAL"
"33801000399","ACTUAL"
"33801000299","ACTUAL"
"33801067099","ACTUAL"
"33800005099","ACTUAL"
"338000o0299","ACTUAL"
"33800055099","ACTUAL"
"33800000399","ACTUAL"
"33800000299","ACTUAL"
"33800008599","ACTUAL"
"33800059099","ACTUAL"
"33709055099","ACTUAL"
"33708045599","ACTUAL"
"33708055099","ACTUAL"
"33708054099","ACTUAL"
"33708000399","ACTUAL"
"33708000299","ACTUAL"
"33708008599","ACTUAL"
"33708067099","ACTUAL"
"33708059099","ACTUAL"
"33708037099","ACTUAL"
"33709059099","ACTUAL"
"33709037099","ACTUAL"
"33709054099","ACTUAL"
"33709000399","ACTUAL"
"33709000299","ACTUAL"
"33709008599","ACTUAL"
"33709007199","ACTUAL"
"336080t0999","ACTUAL"
"337040o0299","ACTUAL"
"336060y7499","ACTUAL"
"33700000499","ACTUAL"
"33700020099","ACTUAL"
"33601085799","ACTUAL"
"336010y0699","ACTUAL"
"33601078099","ACTUAL"
"330007o5399","ACTUAL"
"330007o0299","ACTUAL"
"336060q6299","ACTUAL"
"336060y2499","ACTUAL"
"33606095799","ACTUAL"
"336060y2199","ACTUAL"
"336060u2999","ACTUAL"
"336060y2299","ACTUAL"
"33606067899","ACTUAL"
"336060y2099","ACTUAL"
"33606098199","ACTUAL"
"336060y1499","ACTUAL"
"33606031399","ACTUAL"
"336060y1899","ACTUAL"
"336060y2399","ACTUAL"
"33606087199","ACTUAL"
"33707007499","ACTUAL"
"33707000399","ACTUAL"
"33707000299","ACTUAL"
"33707020099","ACTUAL"
"33607005099","ACTUAL"
"33608005099","ACTUAL"
"330007d2199","ACTUAL"
"33000725599","ACTUAL"
"33000703199","ACTUAL"
"33000704299","ACTUAL"
"33705045599","ACTUAL"
"337050w3999","ACTUAL"
"337010m8699","ACTUAL"
"337010o0199","ACTUAL"
"337010l2299","ACTUAL"
"33701007199","ACTUAL"
"33701007799","ACTUAL"
"337010y2599","ACTUAL"
"33700003399","ACTUAL"
"33700005099","ACTUAL"
"33700000399","ACTUAL"
"33700000299","ACTUAL"
"33700067099","ACTUAL"
"33700003999","ACTUAL"
"33700000199","ACTUAL"
"33604005099","ACTUAL"
"336040p6299","ACTUAL"
"336040t2299","ACTUAL"
"33604005299","ACTUAL"
"33604000399","ACTUAL"
"33604000299","ACTUAL"
"33604067099","ACTUAL"
"33604037099","ACTUAL"
"33605005299","ACTUAL"
"33605055099","ACTUAL"
"33605067099","ACTUAL"
"33605007699","ACTUAL"
"33605037099","ACTUAL"
"336050w3999","ACTUAL"
"33605000399","ACTUAL"
"33605000299","ACTUAL"
"33607000499","ACTUAL"
"33607000399","ACTUAL"
"33607000299","ACTUAL"
"33607067099","ACTUAL"
"33607000199","ACTUAL"
"33603005099","ACTUAL"
"33603007699","ACTUAL"
"336030p6299","ACTUAL"
"33603000499","ACTUAL"
"33603000399","ACTUAL"
"33603000299","ACTUAL"
"33603000199","ACTUAL"
"33608000399","ACTUAL"
"33608000299","ACTUAL"
"33608067099","ACTUAL"
"33608000199","ACTUAL"
"33609088399","ACTUAL"
"33609094199","ACTUAL"
"33609063499","ACTUAL"
"33609085799","ACTUAL"
"33609080899","ACTUAL"
"33609026199","ACTUAL"
"33609090299","ACTUAL"
"33702023599","ACTUAL"
"337040y2699","ACTUAL"
"33704007199","ACTUAL"
"337040y2599","ACTUAL"
"33704007799","ACTUAL"
"33705007499","ACTUAL"
"33705000399","ACTUAL"
"33705000299","ACTUAL"
"33705020099","ACTUAL"
"33705037099","ACTUAL"
"33705007799","ACTUAL"
"33703054099","ACTUAL"
"33703005099","ACTUAL"
"33703008599","ACTUAL"
"33703067099","ACTUAL"
"33703000399","ACTUAL"
"33703000299","ACTUAL"
"337020o1399","ACTUAL"
"33702007499","ACTUAL"
"337020v7899","ACTUAL"
"33702007799","ACTUAL"
"33702020099","ACTUAL"
"33702037099","ACTUAL"
"337020w3999","ACTUAL"
"33702055099","ACTUAL"
"33702000399","ACTUAL"
"33702000299","ACTUAL"
"33505054099","ACTUAL"
"33505067099","ACTUAL"
"33013326199","ACTUAL"
"33013380899","ACTUAL"
"33018105099","ACTUAL"
"33018103999","ACTUAL"
"33302054099","ACTUAL"
"33018054099","ACTUAL"
"33018005099","ACTUAL"
"330504g5199","ACTUAL"
"33050495799","ACTUAL"
"33050489699","ACTUAL"
"33003567099","ACTUAL"
"33208007799","ACTUAL"
"33006405099","ACTUAL"
"33006407699","ACTUAL"
"33006437099","ACTUAL"
"330005g5199","ACTUAL"
"33000534399","ACTUAL"
"33000589699","ACTUAL"
"338020z7399","ACTUAL"
"33400059099","SELLOUT"
"33204054099","ACTUAL"
"33204005099","ACTUAL"
"33204067099","ACTUAL"
"33204007699","ACTUAL"
"33204037099","ACTUAL"
"334000o5399","SELLOUT"
"334000o0299","SELLOUT"
"33207078099","ACTUAL"
"332070y0299","ACTUAL"
"332070y0199","ACTUAL"
"33403000499","ACTUAL"
"33803055599","ACTUAL"
"33803067099","ACTUAL"
"33803007699","ACTUAL"
"338030w3999","ACTUAL"
"33000709299","ACTUAL"
"33000744099","ACTUAL"
"33000758099","ACTUAL"
"330007v7899","ACTUAL"
"330007w3999","ACTUAL"
"33017347099","ACTUAL"
"33017380099","ACTUAL"
"33409000499","ACTUAL"
"33409008599","ACTUAL"
"338020g5199","ACTUAL"
"338020p3499","ACTUAL"
"33802066899","ACTUAL"
"338020z7699","ACTUAL"
"338020z7599","ACTUAL"
"33802026199","ACTUAL"
"338020z7499","ACTUAL"
"33013555599","ACTUAL"
"33013371299","ACTUAL"
"33013336199","ACTUAL"
"33013388399","ACTUAL"
"33013385199","ACTUAL"
"33013382699","ACTUAL"
"33706009299","ACTUAL"
"33706003399","ACTUAL"
"33706005099","ACTUAL"
"33706004099","ACTUAL"
"33706004899","SELLOUT"
"33706000499","ACTUAL"
"33706055099","ACTUAL"
"33706000399","ACTUAL"
"33706000299","ACTUAL"
"33706055599","SELLOUT"
"33706067099","ACTUAL"
"33706003999","ACTUAL"
"33706037099","ACTUAL"
"33706000199","ACTUAL"
"337070o5399","ACTUAL"
"33707016999","ACTUAL"
"33707007799","ACTUAL"
"337070o0299","ACTUAL"
"335050a3299","ACTUAL"
"33505000399","ACTUAL"
"33505000299","ACTUAL"
"33505008599","ACTUAL"
"33505037099","ACTUAL"
"33017966899","ACTUAL"
"335050v7899","ACTUAL"
"337070y7599","ACTUAL"
"33017926199","SELLOUT"
"33017985199","ACTUAL"
"33017987699","ACTUAL"
"33019600399","ACTUAL"
"33019600299","ACTUAL"
"33019607699","ACTUAL"
"33019637099","ACTUAL"
"33019500499","ACTUAL"
"33019500399","ACTUAL"
"33019514599","ACTUAL"
"33019555599","ACTUAL"
"33019567099","ACTUAL"
"33014955099","ACTUAL"
"33014900399","ACTUAL"
"33014900299","ACTUAL"
"33014967099","ACTUAL"
"33014980099","ACTUAL"
"33014937099","ACTUAL"
"33014705099","ACTUAL"
"33014700399","ACTUAL"
"33014700299","ACTUAL"
"33014708599","ACTUAL"
"33014707699","ACTUAL"
"33507055099","ACTUAL"
"33507000399","ACTUAL"
"33507000299","ACTUAL"
"33507008599","ACTUAL"
"33507055599","ACTUAL"
"33014195799","ACTUAL"
"33014188899","SELLOUT"
"33014194199","ACTUAL"
"33014196399","ACTUAL"
"33014198099","ACTUAL"
"33014131899","ACTUAL"
"33013554099","ACTUAL"
"33013505099","ACTUAL"
"33013500499","ACTUAL"
"33013500399","ACTUAL"
"33013500299","ACTUAL"
"33013507199","ACTUAL"
"33013507799","ACTUAL"
"33013507699","ACTUAL"
"33019612599","ACTUAL"
"33019503999","ACTUAL"
"33014900199","ACTUAL"
"33014737099","ACTUAL"
"33507037099","ACTUAL"
"33014192099","ACTUAL"
"33013500199","ACTUAL"
"33506005099","ACTUAL"
"33506000499","ACTUAL"
"33506000399","ACTUAL"
"33506000299","ACTUAL"
"33506007199","ACTUAL"
"33021500334","ACTUAL"
"33021500312","ACTUAL"
"33021500234","ACTUAL"
"33021500212","ACTUAL"
"33021507634","ACTUAL"
"33021507612","ACTUAL"
"33602000334","SELLOUT"
"33602000312","SELLOUT"
"33602000234","SELLOUT"
"33602000212","SELLOUT"
"33602067034","SELLOUT"
"33602067012","SELLOUT"
"33602007634","SELLOUT"
"33602007612","SELLOUT"
"33602037034","SELLOUT"
"33602037012","SELLOUT"
"33601080899","ACTUAL"
"33601090199","ACTUAL"
"336010p9699","ACTUAL"
"33601090399","ACTUAL"
"33601090899","ACTUAL"
"33601091099","ACTUAL"
"330007t0999","ACTUAL"
"330007t2299","ACTUAL"
"330190ze999","SELLOUT"
"33019043299","SELLOUT"
"33019066899","SELLOUT"
"33500067099","ACTUAL"
"33016305099","ACTUAL"
"33407010099","SELLOUT"
"330190u2799","SELLOUT"
"33014200399","SELLOUT"
"33014200299","ACTUAL"
"33014267099","ACTUAL"
"33014200199","ACTUAL"
"33020600399","ACTUAL"
"33020600299","SELLOUT"
"33020667099","ACTUAL"
"33020600199","ACTUAL"
"33018254099","ACTUAL"
"33018205099","ACTUAL"
"33803003399","ACTUAL"
"33803005099","ACTUAL"
"33803000499","ACTUAL"
"33803020099","ACTUAL"
"33018980034","SELLOUT"
"33018980012","SELLOUT"
"33403004899","ACTUAL"
"334030e7799","SELLOUT"
"334030e7699","SELLOUT"
"334030t1099","SELLOUT"
"33403080099","ACTUAL"
"33502005099","ACTUAL"
"33502067099","ACTUAL"
"33502003999","SELLOUT"
"33502000399","ACTUAL"
"33502037099","SELLOUT"
"33013780899","SELLOUT"
"33013731399","SELLOUT"
"335000m1799","ACTUAL"
"33500055099","ACTUAL"
"33500012599","ACTUAL"
"33500004899","ACTUAL"
"33500000399","ACTUAL"
"33500000299","ACTUAL"
"33500003999","ACTUAL"
"33408037099","ACTUAL"
"33408004899","SELLOUT"
"33408055599","ACTUAL"
"33408003799","SELLOUT"
"33408000399","SELLOUT"
"33408000299","SELLOUT"
"33408007699","ACTUAL"
"33503087699","ACTUAL"
"33503085799","ACTUAL"
"33503080899","ACTUAL"
"33019205099","SELLOUT"
"33019255099","SELLOUT"
"33019200399","SELLOUT"
"33019267099","SELLOUT"
"33019203999","SELLOUT"
"33019237099","SELLOUT"
"33016000399","ACTUAL"
"33016000299","ACTUAL"
"33016067099","ACTUAL"
"33016003999","ACTUAL"
"33016037099","SELLOUT"
"33019400399","ACTUAL"
"33019400299","ACTUAL"
"33019467099","ACTUAL"
"33019403999","ACTUAL"
"33019437099","ACTUAL"
"33018355099","ACTUAL"
"33018300399","ACTUAL"
"33018300299","ACTUAL"
"33018337099","ACTUAL"
"33409055099","ACTUAL"
"33409055599","ACTUAL"
"33409000399","ACTUAL"
"33409000299","ACTUAL"
"33409037099","ACTUAL"
"33016300399","ACTUAL"
"33016300299","SELLOUT"
"33016337099","ACTUAL"
"33407004899","ACTUAL"
"33407000399","ACTUAL"
"33407000299","ACTUAL"
"33407007699","ACTUAL"
"33407037099","ACTUAL"
"33013400499","ACTUAL"
"33013400399","ACTUAL"
"33013400299","ACTUAL"
"33013467099","ACTUAL"
"33013412599","ACTUAL"
"33208037099","ACTUAL"
"330007p6299","ACTUAL"
"33016800334","ACTUAL"
"33016800312","ACTUAL"
"33016807634","ACTUAL"
"33016807612","ACTUAL"
"33016837034","ACTUAL"
"33016837012","ACTUAL"
"33068000399","ACTUAL"
"33000703399","ACTUAL"
"33000708599","ACTUAL"
"33000703999","ACTUAL"
"33000737099","ACTUAL"
"33000712599","ACTUAL"
"33000723599","ACTUAL"
"330148ze999","ACTUAL"
"330148y2099","ACTUAL"
"33014898199","ACTUAL"
"330148ze899","ACTUAL"
"330148ze799","ACTUAL"
"330159zf499","SELLOUT"
"33406003399","SELLOUT"
"33406000499","SELLOUT"
"33406000399","SELLOUT"
"33406023599","SELLOUT"
"33015200399","ACTUAL"
"33014017712","SELLOUT"
"33014017734","SELLOUT"
"330140h4112","SELLOUT"
"330140h4134","SELLOUT"
"33021200299","SELLOUT"
"33015100399","ACTUAL"
"33015100299","ACTUAL"
"33015110099","ACTUAL"
"33015167099","ACTUAL"
"33015137099","ACTUAL"
"33021214599","SELLOUT"
"33021267099","SELLOUT"
"33021207699","SELLOUT"
"33021212599","SELLOUT"
"33015200499","ACTUAL"
"33015200299","ACTUAL"
"33015207699","ACTUAL"
"33015247099","ACTUAL"
"330152zg999","SELLOUT"
"330152zh099","ACTUAL"
"33015237099","ACTUAL"
"33015200199","ACTUAL"
"330159ze899","SELLOUT"
"330159g6199","SELLOUT"
"33015931399","SELLOUT"
"33403005299","ACTUAL"
"33403055099","ACTUAL"
"33403000399","ACTUAL"
"33403000299","ACTUAL"
"33403055599","ACTUAL"
"33403007699","ACTUAL"
"33403037099","ACTUAL"
"33403000199","ACTUAL"
"33403003799","ACTUAL"
"33404000299","SELLOUT"
"33021714599","ACTUAL"
"33021755599","ACTUAL"
"33021707699","ACTUAL"
"33400016999","SELLOUT"
"33400007799","SELLOUT"
"33016503399","ACTUAL"
"33016505099","ACTUAL"
"33016500499","ACTUAL"
"33016500399","ACTUAL"
"33016500299","ACTUAL"
"33016500199","ACTUAL"
"33019705099","ACTUAL"
"33019700499","ACTUAL"
"33019755099","ACTUAL"
"33019700399","ACTUAL"
"33019700299","ACTUAL"
"33019737099","ACTUAL"
"33018905034","ACTUAL"
"33018905012","ACTUAL"
"33018900434","ACTUAL"
"33018900412","ACTUAL"
"33018955034","ACTUAL"
"33018955012","ACTUAL"
"33018900334","ACTUAL"
"33018900312","ACTUAL"
"33018900234","ACTUAL"
"33018900212","ACTUAL"
"33018955534","ACTUAL"
"33018955512","ACTUAL"
"33018967034","ACTUAL"
"33018967012","ACTUAL"
"33018937034","ACTUAL"
"33018937012","ACTUAL"
"33018900134","ACTUAL"
"33018900112","ACTUAL"
"33006480099","ACTUAL"
"33020580099","ACTUAL"
"33208080099","ACTUAL"
"334050r6299","SELLOUT"
"33405039199","SELLOUT"
"334050o5199","SELLOUT"
"33405098199","SELLOUT"
"33402000399","ACTUAL"
"33402000299","ACTUAL"
"33402000199","ACTUAL"
"33002280099","ACTUAL"
"33013003399","ACTUAL"
"33020134299","ACTUAL"
"33309003399","ACTUAL"
"33309044099","ACTUAL"
"33309005299","ACTUAL"
"33309007699","ACTUAL"
"33020144099","ACTUAL"
"33017605099","ACTUAL"
"33017600499","ACTUAL"
"33017600399","ACTUAL"
"33017600299","ACTUAL"
"33013805099","ACTUAL"
"33013800399","ACTUAL"
"33013800299","ACTUAL"
"33013855599","ACTUAL"
"33013800199","ACTUAL"
"33013005099","ACTUAL"
"33013007699","ACTUAL"
"33013031099","ACTUAL"
"33002205099","ACTUAL"
"33015884499","ACTUAL"
"33207031799","ACTUAL"
"33207098399","ACTUAL"
"33207089999","ACTUAL"
"33002200199","ACTUAL"
"33207063499","ACTUAL"
"332070p9699","ACTUAL"
"33207093799","ACTUAL"
"33051900399","ACTUAL"
"33051907699","ACTUAL"
"33016100234","ACTUAL"
"33016100212","ACTUAL"
"33020100399","ACTUAL"
"33020100299","ACTUAL"
"33020167099","ACTUAL"
"33020137099","ACTUAL"
"33014605299","ACTUAL"
"33014614599","ACTUAL"
"33307000399","ACTUAL"
"33307000299","ACTUAL"
"33307007699","ACTUAL"
"330175t0999","SELLOUT"
"33017500399","SELLOUT"
"33017567099","SELLOUT"
"33017507699","SELLOUT"
"33017531099","SELLOUT"
"330172f9099","SELLOUT"
"33309000399","ACTUAL"
"33309000299","ACTUAL"
"33309031099","ACTUAL"
"330199p6299","ACTUAL"
"330172zf599","SELLOUT"
"33014600399","ACTUAL"
"33014600299","ACTUAL"
"330139y2299","ACTUAL"
"33013966899","ACTUAL"
"33013998199","ACTUAL"
"33019900399","ACTUAL"
"33019900299","ACTUAL"
"33019900199","ACTUAL"
"33017298199","SELLOUT"
"33013000399","ACTUAL"
"33013000299","ACTUAL"
"33013000199","ACTUAL"
"33017705099","ACTUAL"
"33017704899","ACTUAL"
"33017700499","ACTUAL"
"33017700399","ACTUAL"
"33017700299","ACTUAL"
"33017720099","ACTUAL"
"33017700199","ACTUAL"
"33017703799","ACTUAL"
"33015300299","ACTUAL"
"33015314599","ACTUAL"
"330153w3999","ACTUAL"
"33015367099","ACTUAL"
"33018568399","ACTUAL"
"330185zf799","ACTUAL"
"330185zf699","ACTUAL"
"330185p5999","ACTUAL"
"330185zf899","ACTUAL"
"33015300399","ACTUAL"
"33018200199","ACTUAL"
"33000592799","ACTUAL"
"333030t0999","ACTUAL"
"33303031099","ACTUAL"
"33069004834","SELLOUT"
"33069004812","SELLOUT"
"33069000434","SELLOUT"
"33069000412","SELLOUT"
"33069000334","SELLOUT"
"33069000312","SELLOUT"
"33069003734","SELLOUT"
"33069003712","SELLOUT"
"33000484499","ACTUAL"
"33000488899","ACTUAL"
"33000441399","ACTUAL"
"33000494199","ACTUAL"
"33000496399","ACTUAL"
"33000498099","ACTUAL"
"33000433299","ACTUAL"
"33000431799","ACTUAL"
"33000479599","ACTUAL"
"33000490899","ACTUAL"
"33000495999","ACTUAL"
"33000439599","ACTUAL"
"33000303399","ACTUAL"
"33000305099","ACTUAL"
"33000300499","ACTUAL"
"33000300399","ACTUAL"
"33000300299","ACTUAL"
"33000355599","ACTUAL"
"33000320099","ACTUAL"
"33000300199","ACTUAL"
"33000323599","ACTUAL"
"33305000299","ACTUAL"
"33305020099","ACTUAL"
"33305023599","ACTUAL"
"33021900499","ACTUAL"
"33021900399","ACTUAL"
"33021900299","ACTUAL"
"33000705099","ACTUAL"
"33000704899","ACTUAL"
"33000700499","ACTUAL"
"33000755099","ACTUAL"
"33000785899","ACTUAL"
"33000700399","ACTUAL"
"33000798199","ACTUAL"
"33000700299","ACTUAL"
"33000714599","ACTUAL"
"33000707699","ACTUAL"
"33000700199","ACTUAL"
"33000703799","ACTUAL"
"330218zh299","ACTUAL"
"33051855099","SELLOUT"
"33051800299","SELLOUT"
"33051814599","SELLOUT"
"33051355034","ACTUAL"
"33051355012","ACTUAL"
"33051300234","ACTUAL"
"33051300212","ACTUAL"
"33051355534","ACTUAL"
"33021655099","ACTUAL"
"33021600399","ACTUAL"
"33021600299","ACTUAL"
"33021647099","SELLOUT"
"330216zg999","ACTUAL"
"330216zh199","ACTUAL"
"33021600199","ACTUAL"
"33202000499","ACTUAL"
"33202000399","ACTUAL"
"33202000299","ACTUAL"
"33202007699","ACTUAL"
"33003555099","ACTUAL"
"33003500399","ACTUAL"
"33003500299","ACTUAL"
"33003555599","ACTUAL"
"33003580099","ACTUAL"
"33003500199","ACTUAL"
"33021455099","ACTUAL"
"33021400299","ACTUAL"
"33021455599","ACTUAL"
"33003300499","ACTUAL"
"33003355099","ACTUAL"
"33003300399","ACTUAL"
"33003300299","ACTUAL"
"33003355599","ACTUAL"
"33003380099","ACTUAL"
"33003300199","ACTUAL"
"33003803899","ACTUAL"
"33003803399","ACTUAL"
"33003805099","ACTUAL"
"33003804899","ACTUAL"
"33003800499","ACTUAL"
"33003855099","ACTUAL"
"33003867899","ACTUAL"
"33003800399","ACTUAL"
"33003800299","ACTUAL"
"33003814599","ACTUAL"
"33003855599","ACTUAL"
"33003803999","ACTUAL"
"33003807699","ACTUAL"
"33003820099","ACTUAL"
"33003880099","ACTUAL"
"33003837099","ACTUAL"
"33003890899","ACTUAL"
"33003800199","ACTUAL"
"33003803799","ACTUAL"
"33003823599","ACTUAL"
"33050484499","ACTUAL"
"33050488899","ACTUAL"
"33050494199","ACTUAL"
"330504p5699","ACTUAL"
"33050485799","ACTUAL"
"33050496399","ACTUAL"
"33050480899","ACTUAL"
"33050498099","ACTUAL"
"33050433499","ACTUAL"
"330504a6299","ACTUAL"
"33050431899","ACTUAL"
"33050479599","SELLOUT"
"33050427399","SELLOUT"
"33050422299","ACTUAL"
"33050490299","ACTUAL"
"33050490899","ACTUAL"
"33050495999","SELLOUT"
"33050439599","ACTUAL"
"33021100499","ACTUAL"
"33021155099","ACTUAL"
"33021100399","ACTUAL"
"33021100299","ACTUAL"
"33021100199","ACTUAL"
"33020900399","ACTUAL"
"33020900299","ACTUAL"
"33020503399","ACTUAL"
"33020580899","ACTUAL"
"33020590299","ACTUAL"
"33020523599","ACTUAL"
"33006400499","ACTUAL"
"33006455099","ACTUAL"
"33006400399","ACTUAL"
"33006400299","ACTUAL"
"33006400199","ACTUAL"
"33208003399","ACTUAL"
"33208000499","ACTUAL"
"33208000399","ACTUAL"
"33208000299","ACTUAL"
"33208007699","ACTUAL"
"33208000199","ACTUAL"
"33003984499","ACTUAL"
"33003905099","ACTUAL"
"33003941399","ACTUAL"
"33003994199","ACTUAL"
"33003996399","ACTUAL"
"33003998099","ACTUAL"
"33003933499","ACTUAL"
"33003907699","ACTUAL"
"33003979799","ACTUAL"
"33003927399","SELLOUT"
"33003937099","ACTUAL"
"33003900199","ACTUAL"
"33003903799","ACTUAL"
"33003987199","ACTUAL"
"33019800399","ACTUAL"
"33019800299","ACTUAL"
"33019855599","ACTUAL"
"33019800199","ACTUAL"
"33051205099","ACTUAL"
"33051200499","ACTUAL"
"33051200399","ACTUAL"
"33051200299","ACTUAL"
"33207003399","ACTUAL"
"33207005099","ACTUAL"
"33207000499","ACTUAL"
"33207000399","ACTUAL"
"33207080899","ACTUAL"
"33207000299","ACTUAL"
"332070p6299","ACTUAL"
"338020a8099","ACTUAL"
"33802063499","ACTUAL"
"33802085799","ACTUAL"
"33802080899","ACTUAL"
"33802090299","ACTUAL"
"33177000399","ACTUAL"
"33177000299","ACTUAL"
"33177000199","ACTUAL"
"33019380899","ACTUAL"
"33019390299","ACTUAL"
"33050588199","ACTUAL"
"33050537499","ACTUAL"
"33050596399","ACTUAL"
"33050598199","ACTUAL"
"33050579599","ACTUAL"
"33050590199","ACTUAL"
"33050585099","ACTUAL"
"33050539199","ACTUAL"
"33052100234","SELLOUT"
"33052100212","SELLOUT"
"33052100134","SELLOUT"
"33052100112","SELLOUT"
"33018800399","ACTUAL"
"33018800299","ACTUAL"
"33018807799","ACTUAL"
"33050288899","ACTUAL"
"33050294199","ACTUAL"
"33050296399","ACTUAL"
"33050298099","ACTUAL"
"33050290599","ACTUAL"
"33050279599","ACTUAL"
"33050100499","ACTUAL"
"33050155099","ACTUAL"
"33050100399","ACTUAL"
"33050100299","ACTUAL"
"33050155599","ACTUAL"
"33018655099","SELLOUT"
"33018612599","SELLOUT"
"33003785699","SELLOUT"
"330037y0499","SELLOUT"
"33206000199","SELLOUT"
"33302005099","ACTUAL"
"33302000499","ACTUAL"
"33302000399","ACTUAL"
"33302000299","ACTUAL"
"33302055599","ACTUAL"
"33302003999","ACTUAL"
"33302000199","ACTUAL"
"33000584499","ACTUAL"
"33000588899","ACTUAL"
"33000541399","ACTUAL"
"33000544399","ACTUAL"
"33000594199","ACTUAL"
"33000554499","ACTUAL"
"33000585799","ACTUAL"
"33000596399","ACTUAL"
"33000581499","ACTUAL"
"33000580899","ACTUAL"
"33000598099","ACTUAL"
"330005a6399","ACTUAL"
"330005h7999","ACTUAL"
"33000533399","ACTUAL"
"33000533499","ACTUAL"
"330005g6199","ACTUAL"
"330005a6299","ACTUAL"
"33000531899","ACTUAL"
"33000552199","ACTUAL"
"33000522199","ACTUAL"
"33000590299","ACTUAL"
"33000590899","ACTUAL"
"33000595999","ACTUAL"
"330005p5799","ACTUAL"
"33018000499","ACTUAL"
"33018000399","ACTUAL"
"33018000299","ACTUAL"
"33018003999","ACTUAL"
"33018000199","ACTUAL"
"33018154099","ACTUAL"
"33018100499","ACTUAL"
"33018100399","ACTUAL"
"33018100299","ACTUAL"
"33018100199","ACTUAL"
"33017800499","ACTUAL"
"33017800399","ACTUAL"
"33017800299","ACTUAL"
"33017800199","ACTUAL"
"33136088899","ACTUAL"
"33136041399","ACTUAL"
"33136088199","ACTUAL"
"33136085699","ACTUAL"
"33136079799","ACTUAL"
"33136027499","ACTUAL"
"33136085099","ACTUAL"
"33017305099","ACTUAL"
"33017300499","ACTUAL"
"33017300399","ACTUAL"
"33017300299","ACTUAL"
"33017300199","ACTUAL"
"33053067099","SELLOUT"
"33117055099","ACTUAL"
"33117000399","ACTUAL"
"33117000299","ACTUAL"
"33117014599","ACTUAL"
"33002200499","SELLOUT"
